시군구명,업체명,주소,위도,경도,전화번호,주차가능여부,이미지,,,,
동구,호텔포레 부산역점,부산광역시 동구 초량동 1162-3,35.12257601,129.0446127,051-463-6171,Y,song/image/sample_image.png,,,,
동구,단테하우스B,부산광역시 동구 초량동 399,35.11663762,129.0389709,051-467-1218,N,song/image/sample_image.png,,,,
동구,샤이어호텔,부산광역시 동구 초량동 323-1,35.11763698,129.0399496,051-463-7929,Y,song/image/sample_image.png,,,,
동구,디노호텔,부산광역시 동구 초량동 509,35.11587351,129.0387715,051-463-1215,Y,song/image/sample_image.png,,,,
동구,마이호스텔 부산역점,부산광역시 동구 초량동 510-3,35.11581904,129.0385736,051-466-2097,N,song/image/sample_image.png,,,,
동구,궁중손칼국수,부산광역시 동구 초량동 396-2,35.11678579,129.0390744,051-462-8285,N,song/image/sample_image.png,,,,
동구,한림양식당,부산광역시 동구 초량동 179-1,35.11915372,129.040691,051-442-6249,N,song/image/sample_image.png,,,,
동구,황진이,부산광역시 동구 초량동 194-2,35.11927068,129.0405475,051-465-2574,N,song/image/sample_image.png,,,,
동구,만수장,부산광역시 동구 초량동 196-2,35.11932041,129.0404441,051-467-1344,Y,song/image/sample_image.png,,,,
동구,부산숙박닷컴,부산광역시 동구 초량동 408-3,35.11715373,129.0385214,070-4651-4112,N,song/image/sample_image.png,,,,
동구,게스트하우스 싱글싱글,부산광역시 동구 초량동 597-8,35.11370828,129.0368101,051-468-5978,N,song/image/sample_image.png,,,,
동구,Inside Busan Hostel,부산광역시 동구 초량동 1057-74,35.11340821,129.0360857,051-442-1057,N,song/image/sample_image.png,,,,
동구,워라밸게스트하우스,부산광역시 동구 초량동 1057-85,35.11317473,129.0362672,051-463-1555,N,song/image/sample_image.png,,,,
동구,부산숙박닷컴,부산광역시 동구 초량동 408-3,35.11714316,129.0385157,070-4651-4112,N,song/image/sample_image.png,,,,
동래구,희망타운빌,부산광역시 동래구 낙민동 250,35.20140507,129.0885514,051-555-1115,Y,song/image/sample_image.png,,,,
동래구,가자,부산광역시 동래구 명륜동 471,35.2048618,129.0827205,051-556-1118,Y,song/image/sample_image.png,,,,
동래구,MEGAMOTEL,부산광역시 동래구 명륜동 486,35.20516412,129.0826781,051-555-7879,Y,song/image/sample_image.png,,,,
동래구,헬로,부산광역시 동래구 명륜동 369,35.20485831,129.0830224,051-557-1128,N,song/image/sample_image.png,,,,
동래구,호텔아마레,부산광역시 동래구 명륜동 370-12,35.20468963,129.0831113,051-557-5952,Y,song/image/sample_image.png,,,,
동래구,청록장,부산광역시 동래구 명장동 22859,35.20384149,129.1012297,051-526-6273,N,song/image/sample_image.png,,,,
동래구,동래구평생학습관,부산광역시 동래구 명장동 619,35.21152834,129.0956968,051-550-4465,Y,song/image/sample_image.png,,,,
동래구,한일장,부산광역시 동래구 수안동 596-3,35.20316289,129.0841292,051-554-1100,N,song/image/sample_image.png,,,,
동래구,세븐브릿지,부산광역시 동래구 수안동 303-4,35.20163699,129.0861289,051-558-7272,Y,song/image/sample_image.png,,,,
동래구,리셰,부산광역시 동래구 안락동 756-43,35.19655468,129.0974508,051-714-1973,Y,song/image/sample_image.png,,,,
동래구,호텔농심,부산광역시 동래구 온천동 137-7,35.22025936,129.0823201,051-550-2100,Y,song/image/sample_image.png,,,,
동래구,천일온천호텔,부산광역시 동래구 온천동 142,35.2214515,129.0813225,051-553-8191,Y,song/image/sample_image.png,,,,
동래구,녹천온천호텔,부산광역시 동래구 온천동 35217,35.22049791,129.0809067,051-553-1005,Y,song/image/sample_image.png,,,,
동래구,중앙온천,부산광역시 동래구 온천동 35156,35.22068477,129.0811585,051-555-4343,N,song/image/sample_image.png,,,,
동래구,호텔프랑스,부산광역시 동래구 온천동 17258,35.2225688,129.0810093,051-556-2367,Y,song/image/sample_image.png,,,,
동래구,형제그린빌,부산광역시 동래구 온천동 440-17,35.21602001,129.0783187,051-552-5605,Y,song/image/sample_image.png,,,,
동래구,도브호텔,부산광역시 동래구 온천동 239-9,35.21915508,129.0796287,051-552-0868,Y,song/image/sample_image.png,,,,
동래구,대성관호텔,부산광역시 동래구 온천동 215-1,35.21959359,129.0811015,051-558-1700,Y,song/image/sample_image.png,,,,
동래구,카리노호텔,부산광역시 동래구 온천동 213,35.21956197,129.0815137,051-552-0122,Y,song/image/sample_image.png,,,,
동래구,호텔킹,부산광역시 동래구 온천동 135-31,35.21997334,129.0811432,051-554-0058,Y,song/image/sample_image.png,,,,
동래구,한빛장,부산광역시 동래구 온천동 135-19,35.22057612,129.0801857,051-557-0309,Y,song/image/sample_image.png,,,,
동래구,호텔MVG,부산광역시 동래구 온천동 475-15,35.21396901,129.0787787,051-553-0441,N,song/image/sample_image.png,,,,
동래구,금강국민호텔,부산광역시 동래구 온천동 산1-2,35.22503944,129.0747994,051-554-3235,Y,song/image/sample_image.png,,,,
동래구,고성장,부산광역시 동래구 온천동 1716-6,35.21201609,129.0584188,051-555-7627,Y,song/image/sample_image.png,,,,
동래구,The M Hotel,부산광역시 동래구 온천동 1710-2,35.21235174,129.059827,051-552-6003,Y,song/image/sample_image.png,,,,
동래구,동래온천호텔,부산광역시 동래구 온천동 473-27,35.21290664,129.0785243,051-912-0815,N,song/image/sample_image.png,,,,
동래구,동래온천호텔,부산광역시 동래구 온천동 480-39,35.21336253,129.0780856,051-912-0815,Y,song/image/sample_image.png,,,,
동래구,더스톤브릿지호텔,부산광역시 동래구 온천동 1464-6,35.20254823,129.0697081,051-507-0881,Y,song/image/sample_image.png,,,,
동래구,이화장,부산광역시 동래구 온천동 1234-4,35.20598491,129.0671773,051-505-3441,N,song/image/sample_image.png,,,,
동래구,민정텔,부산광역시 동래구 온천동 1421-12,35.20604802,129.0688688,051-504-0905,N,song/image/sample_image.png,,,,
동래구,하나빌,부산광역시 동래구 온천동 1421-22,35.20594404,129.0689965,051-5007-0690,Y,song/image/sample_image.png,,,,
동래구,사직 덴바스타 시그니처호텔,부산광역시 동래구 온천동 1413-12,35.20343416,129.0680018,051-503-4000,Y,song/image/sample_image.png,,,,
동래구,페이지호텔,부산광역시 동래구 온천동 1414-5,35.20326038,129.0686595,051-505-1158,Y,song/image/sample_image.png,,,,
동래구,보노호텔,부산광역시 동래구 온천동 450-5,35.21557401,129.0792434,051-558-4435,Y,song/image/sample_image.png,,,,
동래구,현대온천,부산광역시 동래구 온천동 142-14,35.22136001,129.0815762,051-555-5737,N,song/image/sample_image.png,,,,
동래구,천우장,부산광역시 동래구 온천동 151-16,35.22200373,129.0841633,051-556-4771,N,song/image/sample_image.png,,,,
동래구,라메르,부산광역시 동래구 온천동 151-17,35.22194734,129.0842903,051-555-8707,Y,song/image/sample_image.png,,,,
동래구,호텔야자,부산광역시 동래구 온천동 180-31,35.2177684,129.0828464,051-554-5045,Y,song/image/sample_image.png,,,,
동래구,호텔오즈,부산광역시 동래구 온천동 180-29,35.21804237,129.0829242,051-552-7992,Y,song/image/sample_image.png,,,,
동래구,호텔 이그니스,부산광역시 동래구 온천동 180-28,35.21816786,129.0829875,051-557-4450,Y,song/image/sample_image.png,,,,
동래구,미투나호텔,부산광역시 동래구 온천동 191-7,35.21681674,129.0787685,051-552-5077,Y,song/image/sample_image.png,,,,
동래구,모심빌,부산광역시 동래구 온천동 186-127,35.21731408,129.0800112,051-522-6905,Y,song/image/sample_image.png,,,,
동래구,올레지던스,부산광역시 동래구 온천동 186-63,35.21682926,129.0795157,051-558-1505,Y,song/image/sample_image.png,,,,
동래구,하운드호텔 미남역점,부산광역시 동래구 온천동 1446-1,35.20571838,129.0703725,051-504-9555,Y,song/image/sample_image.png,,,,
동래구,하루호텔,부산광역시 동래구 온천동 1425-12,35.20635918,129.0704533,051-504-0882,Y,song/image/sample_image.png,,,,
동래구,볼리아 사직점,부산광역시 동래구 온천동 1447-9,35.20499854,129.0700457,051-503-0105,Y,song/image/sample_image.png,,,,
동래구,투헤븐호텔,부산광역시 동래구 온천동 1447-7,35.20517043,129.0700421,051-505-4432,Y,song/image/sample_image.png,,,,
동래구,버튼호텔,부산광역시 동래구 온천동 1447-2,35.20568733,129.0700898,051-507-7525,Y,song/image/sample_image.png,,,,
부산진구,온천특실,부산광역시 부산진구 가야동 301-13,35.15398681,129.0341275,051-891-4564,N,song/image/sample_image.png,,,,
부산진구,호텔꿀비,부산광역시 부산진구 가야동 82-15,35.15516374,129.0361714,051-891-4440,N,song/image/sample_image.png,,,,
부산진구,"네이버지도명 - '부산 개금e패션', 간판 - '호텔 e패션'",부산광역시 부산진구 개금동 177-29,35.15236756,129.0234863,051-892-1502,Y,song/image/sample_image.png,,,,
부산진구,레인보우호텔,부산광역시 부산진구 개금동 177-57,35.15233057,129.0230578,051-898-9941,Y,song/image/sample_image.png,,,,
부산진구,은하탕,부산광역시 부산진구 당감동 978,35.15759592,129.0491411,051-808-0606,N,song/image/sample_image.png,,,,
부산진구,9번가트래블텔,부산광역시 부산진구 범천동 882-17,35.14385332,129.0587778,051-632-4666,Y,song/image/sample_image.png,,,,
부산진구,네이버지도명 - '9번가 트래블텔',부산광역시 부산진구 범천동 882-17,35.14389172,129.0587926,051-632-4666,Y,song/image/sample_image.png,,,,
부산진구,화동장,부산광역시 부산진구 범천동 1298-41,35.14291051,129.0554592,051-636-0733,N,song/image/sample_image.png,,,,
부산진구,화동장,부산광역시 부산진구 범천동 1298-41,35.14290338,129.0554534,051-636-0733,N,song/image/sample_image.png,,,,
부산진구,다이나믹게스트하우스,부산광역시 부산진구 범천동 865,35.14980569,129.0576677,070-4195-1381,Y,song/image/sample_image.png,,,,
부산진구,덴바스타호텔,부산광역시 부산진구 범천동 841-5,35.14314713,129.0627571,051-634-7071,Y,song/image/sample_image.png,,,,
부산진구,호텔큐파이브,부산광역시 부산진구 범천동 839-11,35.14244873,129.0628281,051-633-3451,Y,song/image/sample_image.png,,,,
부산진구,7TH호텔,부산광역시 부산진구 범천동 870-26,35.14807919,129.0586217,051-636-6365,Y,song/image/sample_image.png,,,,
부산진구,더호텔7TH,부산광역시 부산진구 범천동 870-26,35.14807636,129.0586028,051-636-6365,Y,song/image/sample_image.png,,,,
부산진구,G7호텔,부산광역시 부산진구 범천동 858-19,35.1490178,129.0609645,051-637-1187,Y,song/image/sample_image.png,,,,
부산진구,하루호텔,부산광역시 부산진구 범천동 858-22,35.14856508,129.0604133,051-635-1182,Y,song/image/sample_image.png,,,,
부산진구,김치게스트하우스,부산광역시 부산진구 범천동 858-61,35.14837391,129.0603388,051-633-0020,Y,song/image/sample_image.png,,,,
부산진구,리순덕호텔,부산광역시 부산진구 범천동 858-67,35.14870954,129.0602228,051-645-0700,Y,song/image/sample_image.png,,,,
부산진구,하운드호텔,부산광역시 부산진구 범천동 858-48,35.14823734,129.060463,051-635-1291,Y,song/image/sample_image.png,,,,
부산진구,투헤븐호텔,부산광역시 부산진구 범천동 858-62,35.14809918,129.0604164,051-635-8080,Y,song/image/sample_image.png,,,,
부산진구,호텔25시,부산광역시 부산진구 범천동 858-63,35.14799932,129.0604833,051-639-7534,Y,song/image/sample_image.png,,,,
부산진구,호텔콤마,부산광역시 부산진구 범천동 858-65,35.14856646,129.0601728,051-631-9979,Y,song/image/sample_image.png,,,,
부산진구,네이버지도명 -'리순덕호텔',부산광역시 부산진구 범천동 858-67,35.14871457,129.0602029,051-645-0700,Y,song/image/sample_image.png,,,,
부산진구,프렌치코드호텔,부산광역시 부산진구 범천동 855-12,35.14726223,129.0602891,051-636-3434,Y,song/image/sample_image.png,,,,
부산진구,롯데호텔,부산광역시 부산진구 부전동 503-15,35.15671602,129.0555873,051-810-1000,Y,song/image/sample_image.png,,,,
부산진구,부산롯데호텔,부산광역시 부산진구 부전동 503-15,35.15679003,129.0564162,051-810-1000,Y,song/image/sample_image.png,,,,
부산진구,브라운도트 호텔 서면역점 비즈니스,부산광역시 부산진구 부전동 511-1,35.15660168,129.0540147,051-818-6200,Y,song/image/sample_image.png,,,,
부산진구,더블린호텔,부산광역시 부산진구 부전동 519-21,35.15505577,129.056593,051-807-0071,Y,song/image/sample_image.png,,,,
부산진구,더홈레이디,부산광역시 부산진구 부전동 100-26,35.1594476,129.0621044,051-809-0039,N,song/image/sample_image.png,,,,
부산진구,소호호텔,부산광역시 부산진구 부전동 112-5,35.15861686,129.0617684,051-817-2501,Y,song/image/sample_image.png,,,,
부산진구,홈호텔,부산광역시 부산진구 부전동 168-323,35.1563924,129.0617138,051-808-6564,Y,song/image/sample_image.png,,,,
부산진구,도원장,부산광역시 부산진구 부전동 280-39,35.1634603,129.0597247,051-808-1450,N,song/image/sample_image.png,,,,
부산진구,지지배,부산광역시 부산진구 부전동 417-25,35.15903981,129.0544999,051-806-7779,N,song/image/sample_image.png,,,,
부산진구,TRTHOTEL,부산광역시 부산진구 부전동 526-18,35.15323683,129.0558452,051-819-8231,Y,song/image/sample_image.png,,,,
부산진구,샤이어호텔,부산광역시 부산진구 부전동 522-40,35.15223043,129.0570959,051-806-7171,Y,song/image/sample_image.png,,,,
부산진구,퀸스호텔,부산광역시 부산진구 부전동 515-54,35.15502879,129.0553457,051-806-8871,Y,song/image/sample_image.png,,,,
부산진구,원진,부산광역시 부산진구 부전동 346-3,35.16321083,129.0594999,051-816-4773,N,song/image/sample_image.png,,,,
부산진구,유니크스테이,부산광역시 부산진구 부전동 513-5,35.15533642,129.0547556,051-808-5583,Y,song/image/sample_image.png,,,,
부산진구,부산 비즈니스 호텔,부산광역시 부산진구 부전동 512-4,35.15610984,129.0545363,051-808-2000,Y,song/image/sample_image.png,,,,
부산진구,짝럭셔리호텔,부산광역시 부산진구 부전동 524-48,35.15298466,129.0564824,051-815-5050,Y,song/image/sample_image.png,,,,
부산진구,부산장,부산광역시 부산진구 부전동 264-4,35.16010913,129.058456,051-644-2671,N,song/image/sample_image.png,,,,
부산진구,넘버25 호텔 서면1번가점,부산광역시 부산진구 부전동 522-21,35.15261614,129.0570678,051-805-6801,Y,song/image/sample_image.png,,,,
부산진구,호텔치즈,부산광역시 부산진구 부전동 524-55,35.15344774,129.0565869,051-819-2551,Y,song/image/sample_image.png,,,,
부산진구,호텔J7,부산광역시 부산진구 부전동 522-26,35.15239458,129.0570356,051-805-2613,N,song/image/sample_image.png,,,,
부산진구,시티호텔지앤지,부산광역시 부산진구 부전동 521-17,35.15359537,129.0568996,051-808-7900,Y,song/image/sample_image.png,,,,
부산진구,라라비안코 비즈니스 호텔,부산광역시 부산진구 부전동 474-8,35.15882716,129.0559571,051-803-8800,Y,song/image/sample_image.png,,,,
부산진구,호텔티티,부산광역시 부산진구 부전동 401-12,35.16069778,129.0564859,051-808-5514,Y,song/image/sample_image.png,,,,
부산진구,캘리호스텔 서면본점,부산광역시 부산진구 부전동 265-23,35.16026523,129.0592033,051-803-5001,Y,song/image/sample_image.png,,,,
부산진구,호텔밴드,부산광역시 부산진구 부전동 403-30,35.16064593,129.0560726,070-7335-0900,Y,song/image/sample_image.png,,,,
부산진구,초원장,부산광역시 부산진구 부전동 392-7,35.16216813,129.0564855,051-807-8944,Y,song/image/sample_image.png,,,,
부산진구,넘버25호텔,부산광역시 부산진구 부전동 260-12,35.15914491,129.0594884,051-807-4800,Y,song/image/sample_image.png,,,,
부산진구,IB호텔,부산광역시 부산진구 부전동 522-28,35.15224743,129.0572604,051-805-5678,Y,song/image/sample_image.png,,,,
부산진구,유나호텔 비지니스,부산광역시 부산진구 부전동 533-2,35.15198678,129.0573227,051-803-0783,Y,song/image/sample_image.png,,,,
부산진구,사우스반데코호텔,부산광역시 부산진구 부전동 534-3,35.15104769,129.0581902,051-815-5252,Y,song/image/sample_image.png,,,,
부산진구,솔라리아니시테츠호텔,부산광역시 부산진구 부전동 233-16,35.15237637,129.0581917,051-802-8586,Y,song/image/sample_image.png,,,,
부산진구,트래블라이트,부산광역시 부산진구 부전동 242-13,35.15466291,129.058243,051-803-7281,N,song/image/sample_image.png,,,,
부산진구,부산게스트하우스세리인,부산광역시 부산진구 부전동 474-83,35.15932136,129.0559058,051-714-0754,N,song/image/sample_image.png,,,,
부산진구,핑크장,부산광역시 부산진구 부전동 477-10,35.15834458,129.0555458,051-803-9799,N,song/image/sample_image.png,,,,
부산진구,브라운도트 호텔 서면1호점,부산광역시 부산진구 부전동 122-22,35.15896579,129.0611729,051-818-8899,Y,song/image/sample_image.png,,,,
부산진구,"네이버지도명 - '미니 바이 유니크스테이', 간판 - 'HOTEL MINI'",부산광역시 부산진구 부전동 457-4,35.15297378,129.0548166,051-956-1212,N,song/image/sample_image.png,,,,
부산진구,K게스트하우스,부산광역시 부산진구 부전동 232-16,35.15270274,129.0585855,070-7749-3650,N,song/image/sample_image.png,,,,
부산진구,24게스트하우스,부산광역시 부산진구 부전동 232-15,35.15285601,129.0585788,070-8245-6771,N,song/image/sample_image.png,,,,
부산진구,호텔야자,부산광역시 부산진구 부전동 535-26,35.1511465,129.0586256,051-817-5900,Y,song/image/sample_image.png,,,,
부산진구,삼천장,부산광역시 부산진구 부전동 156-43,35.15712977,129.0601993,051-305-1227,N,song/image/sample_image.png,,,,
부산진구,이비스앰배서더,부산광역시 부산진구 부전동 573-7,35.16184477,129.0618816,051-930-1100,Y,song/image/sample_image.png,,,,
부산진구,어반스테이더센트럴,부산광역시 부산진구 부전동 129-1,35.15931262,129.0609156,070-4128-4417,Y,song/image/sample_image.png,,,,
부산진구,호텔유케이,부산광역시 부산진구 부전동 220-2,35.15386257,129.0613436,051-807-2343,Y,song/image/sample_image.png,,,,
부산진구,그랑호텔,부산광역시 부산진구 부전동 217-4,35.15411878,129.0611082,051-819-8401,N,song/image/sample_image.png,,,,
부산진구,호텔 아리아 서면,부산광역시 부산진구 부전동 168-348,35.1560295,129.0612241,051-804-1801,Y,song/image/sample_image.png,,,,
부산진구,브이호텔,부산광역시 부산진구 부전동 515-9,35.15474852,129.0557498,051-816-5153,Y,song/image/sample_image.png,,,,
부산진구,호텔엘레펀트,부산광역시 부산진구 부전동 519-36,35.15532509,129.0560521,051-995-5848,N,song/image/sample_image.png,,,,
부산진구,호텔 25시,부산광역시 부산진구 부전동 520-18,35.15484717,129.0562535,051-809-2966,Y,song/image/sample_image.png,,,,
부산진구,호텔 더 스위트,부산광역시 부산진구 부전동 519-27,35.15504664,129.0562299,051-803-7979,Y,song/image/sample_image.png,,,,
부산진구,호텔더스위트,부산광역시 부산진구 부전동 519-27,35.15504664,129.0562299,051-803-7979,Y,song/image/sample_image.png,,,,
부산진구,호텔와이티티,부산광역시 부산진구 부전동 515-3,35.15555822,129.0553379,051-802-5035,Y,song/image/sample_image.png,,,,
부산진구,하운드호텔,부산광역시 부산진구 부전동 520-19,35.15485427,129.0560237,051-809-0008,Y,song/image/sample_image.png,,,,
부산진구,호텔25시,부산광역시 부산진구 부전동 520-18,35.15484717,129.0562535,051-809-2966,Y,song/image/sample_image.png,,,,
부산진구,라이온호텔,부산광역시 부산진구 부전동 519-26,35.15508346,129.056101,051-808-3593,Y,song/image/sample_image.png,,,,
부산진구,호텔야자,부산광역시 부산진구 부전동 516-37,35.15556388,129.0560698,051-818-0515,Y,song/image/sample_image.png,,,,
부산진구,더클럽호텔,부산광역시 부산진구 부전동 520-3,35.15485176,129.0565632,051-808-0125,Y,song/image/sample_image.png,,,,
부산진구,더클럽호텔,부산광역시 부산진구 부전동 520-3,35.15478012,129.0565531,051-808-0125,Y,song/image/sample_image.png,,,,
부산진구,아르반호텔,부산광역시 부산진구 부전동 517-60,35.15463886,129.0571894,051-805-9901,Y,song/image/sample_image.png,,,,
부산진구,엔젤호텔,부산광역시 부산진구 부전동 222-4,35.1540265,129.0619158,051-802-8223,N,song/image/sample_image.png,,,,
부산진구,호텔 엔젤,부산광역시 부산진구 부전동 222-4,35.15408577,129.0618853,051-802-8223,Y,song/image/sample_image.png,,,,
부산진구,신신호텔,부산광역시 부산진구 부전동 263-11,35.15980174,129.0589835,051-816-4479,Y,song/image/sample_image.png,,,,
부산진구,화지청소년문화회관,부산광역시 부산진구 양정동 464-1,35.17514854,129.0616758,051-867-5800,Y,song/image/sample_image.png,,,,
부산진구,양정청소년수련관,부산광역시 부산진구 양정동 260-5,35.17729624,129.0717334,051-868-0750,Y,song/image/sample_image.png,,,,
부산진구,스테이에비뉴호텔 양정점,부산광역시 부산진구 양정동 394-27,35.17122129,129.0691565,051-853-1821,Y,song/image/sample_image.png,,,,
부산진구,브라운도트 호텔 양정점,부산광역시 부산진구 양정동 394-25,35.17136231,129.0691209,051-866-6888,Y,song/image/sample_image.png,,,,
부산진구,호텔369,부산광역시 부산진구 양정동 363-45,35.16912541,129.068879,051-863-2464,Y,song/image/sample_image.png,,,,
부산진구,호텔369,부산광역시 부산진구 양정동 363-45,35.16911933,129.0688748,051-863-2464,Y,song/image/sample_image.png,,,,
부산진구,윙크장,부산광역시 부산진구 양정동 270-1,35.17551439,129.0739968,051-867-6646,Y,song/image/sample_image.png,,,,
부산진구,영진목욕탕,부산광역시 부산진구 전포동 183-24,35.16049079,129.0661793,051-809-1411,N,song/image/sample_image.png,,,,
부산진구,토요코인호텔,부산광역시 부산진구 전포동 666-8,35.15796708,129.0640808,051-638-1045,Y,song/image/sample_image.png,,,,
부산진구,토요코인호텔 부산서면,부산광역시 부산진구 전포동 666-8,35.15796689,129.0640534,051-638-1045,Y,song/image/sample_image.png,,,,
부산진구,브라운도트호텔,부산광역시 부산진구 초읍동 291-5,35.18098586,129.0478229,051-804-3900,Y,song/image/sample_image.png,,,,
부산진구,쏠호텔,부산광역시 부산진구 초읍동 290-18,35.18105762,129.0482399,051-804-4743,Y,song/image/sample_image.png,,,,
부산진구,이화장,부산광역시 부산진구 초읍동 290-15,35.18114716,129.0486552,051-802-2778,Y,song/image/sample_image.png,,,,
부산진구,초읍 유나호텔,부산광역시 부산진구 초읍동 171-17,35.18214498,129.0482519,051-805-0305,Y,song/image/sample_image.png,,,,
부산진구,넘버25 호텔 초읍점,부산광역시 부산진구 초읍동 171-19,35.18196497,129.048263,051-803-8560,Y,song/image/sample_image.png,,,,
부산진구,비타민호텔,부산광역시 부산진구 초읍동 290-3,35.18155566,129.048036,051-804-5320,Y,song/image/sample_image.png,,,,
부산진구,비타민호텔,부산광역시 부산진구 초읍동 290-3,35.18155164,129.0480257,051-804-5320,Y,song/image/sample_image.png,,,,
부산진구,라라호텔,부산광역시 부산진구 초읍동 171-5,35.18220792,129.0478919,051-808-9096,Y,song/image/sample_image.png,,,,
북구,엠유,부산광역시 북구 구포동 410-7,35.20640856,128.9993393,051-337-3025,Y,song/image/sample_image.png,,,,
북구,녹천장,부산광역시 북구 구포동 413-29,35.20612312,128.9992365,051-334-8377,N,song/image/sample_image.png,,,,
북구,아몬드호텔,부산광역시 북구 구포동 1060-259,35.2049175,128.9957229,051-365-1834,Y,song/image/sample_image.png,,,,
북구,울산장,부산광역시 북구 구포동 1060-255,35.20441347,128.9956883,051-333-1122,N,song/image/sample_image.png,,,,
북구,이데아호텔,부산광역시 북구 구포동 297-8,35.20749588,128.9994216,051-337-7452,Y,song/image/sample_image.png,,,,
북구,스미스호텔,부산광역시 북구 구포동 500,35.20900888,129.0010643,051-343-9877,Y,song/image/sample_image.png,,,,
북구,서울,부산광역시 북구 구포동 1068-11,35.20338034,128.9944307,051-332-4640,N,song/image/sample_image.png,,,,
북구,서전별장,부산광역시 북구 구포동 255-3,35.20720508,128.9986443,051-332-9754,N,song/image/sample_image.png,,,,
북구,대업장,부산광역시 북구 구포동 253-10,35.2072045,128.9981747,051-335-6688,N,song/image/sample_image.png,,,,
북구,브라운도트호텔,부산광역시 북구 구포동 481,35.20833283,129.001219,051-334-3050,Y,song/image/sample_image.png,,,,
북구,부산광역시인재개발원,부산광역시 북구 금곡동 1910,35.2670397,129.0231606,051-366-7511,Y,song/image/sample_image.png,,,,
북구,금곡청소년수련원,부산광역시 북구 금곡동 100-1,35.25948514,129.0166789,051-361-6685,N,song/image/sample_image.png,,,,
북구,에이유호텔,부산광역시 북구 덕천동 351-5,35.21040931,129.0031021,051-337-3535,N,song/image/sample_image.png,,,,
북구,덕천코코호텔,부산광역시 북구 덕천동 355-3,35.21197204,129.0095596,051-343-4121,Y,song/image/sample_image.png,,,,
북구,온누리원룸텔,부산광역시 북구 덕천동 399-15,35.21090387,129.0064505,051-301-6466,N,song/image/sample_image.png,,,,
북구,브라운도트호텔,부산광역시 북구 덕천동 399-17,35.21086504,129.0062893,051-341-3991,Y,song/image/sample_image.png,,,,
북구,투헤븐호텔,부산광역시 북구 덕천동 352-6,35.21011239,129.0036485,051-334-3757,Y,song/image/sample_image.png,,,,
북구,북구평생학습관,부산광역시 북구 덕천동 410-4,35.21132694,129.0148288,051-309-6171,N,song/image/sample_image.png,,,,
북구,계곡산장,부산광역시 북구 만덕동 546,35.21676753,129.0419164,051-333-9292,Y,song/image/sample_image.png,,,,
북구,브라운도트 호텔 만덕점,부산광역시 북구 만덕동 73-17,35.21168623,129.0467262,051-715-9946,Y,song/image/sample_image.png,,,,
북구,메아리산장,부산광역시 북구 만덕동 산70-1,35.21556581,129.0466352,051-342-2122,Y,song/image/sample_image.png,,,,
북구,더젠틀호텔,부산광역시 북구 만덕동 27120,35.21143134,129.0470369,051-341-4560,Y,song/image/sample_image.png,,,,
북구,금정산가나안수양관,부산광역시 북구 화명동 125-3,35.24257016,129.049573,051-517-5110,Y,song/image/sample_image.png,,,,
북구,호텔야자,부산광역시 북구 화명동 27150,35.23453852,129.0089001,051-363-4694,Y,song/image/sample_image.png,,,,
북구,스파호텔,부산광역시 북구 화명동 27485,35.23445217,129.0098164,051-331-9919,Y,song/image/sample_image.png,,,,
북구,그레이,부산광역시 북구 화명동 27150,35.23455761,129.0087215,051-365-0421,Y,song/image/sample_image.png,,,,
북구,메르시호텔,부산광역시 북구 화명동 27485,35.23449819,129.0096255,051-334-9997,Y,song/image/sample_image.png,,,,
북구,런더너호텔,부산광역시 북구 화명동 25600,35.23578298,129.00896,051-331-7269,Y,song/image/sample_image.png,,,,
사상구,루이스J호텔,부산광역시 사상구 감전동 148-9,35.15395401,128.9735777,051-714-6107,Y,song/image/sample_image.png,,,,
사상구,에어텔부산,부산광역시 사상구 감전동 166-3,35.15278674,128.9751367,051-315-3677,Y,song/image/sample_image.png,,,,
사상구,1954호텔,부산광역시 사상구 감전동 166-4,35.15307003,128.9753807,051-316-0733,Y,song/image/sample_image.png,,,,
사상구,호텔프리마,부산광역시 사상구 감전동 155-24,35.15192309,128.9864574,051-314-0300,Y,song/image/sample_image.png,,,,
사상구,호텔 자,부산광역시 사상구 감전동 158-19,35.15074961,128.9911325,070-1396-8891,Y,song/image/sample_image.png,,,,
사상구,NO25호텔,부산광역시 사상구 감전동 139-28,35.15245083,128.9894575,051-311-8513,Y,song/image/sample_image.png,,,,
사상구,비즈니스호텔 르네상스,부산광역시 사상구 괘법동 559-6,35.16176556,128.9830104,051-312-8580,Y,song/image/sample_image.png,,,,
사상구,호텔파라곤,부산광역시 사상구 괘법동 564-25,35.16192209,128.9813891,051-320-9602,Y,song/image/sample_image.png,,,,
사상구,한도호텔파라곤,부산광역시 사상구 괘법동 564-25,35.16193644,128.9813951,051-320-9602,Y,song/image/sample_image.png,,,,
사상구,YAJA 사상터미널점,부산광역시 사상구 괘법동 270-12,35.16560156,128.9840802,051-321-0017,Y,song/image/sample_image.png,,,,
사상구,화성장,부산광역시 사상구 괘법동 271-11,35.16565859,128.9836857,051-323-3495,N,song/image/sample_image.png,,,,
사상구,소르젠떼비지니스호텔,부산광역시 사상구 괘법동 272-26,35.16487681,128.983987,051-715-2340,Y,song/image/sample_image.png,,,,
사상구,나이스장,부산광역시 사상구 괘법동 272-22,35.16466104,128.984172,051-325-3320,N,song/image/sample_image.png,,,,
